p sp 100 7698
a 86 72 893
a 72 87 868
a 87 72 868
a 72 88 802
a 88 72 802
a 72 89 550
a 89 72 550
a 72 90 265
a 90 72 265
a 72 91 229
a 91 72 229
a 72 92 165
a 92 72 165
a 72 93 519
a 93 72 519
a 72 94 147
a 94 72 147
a 72 95 770
a 95 72 770
a 72 96 669
a 96 72 669
a 72 97 560
a 97 72 560
a 72 98 379
a 98 72 379
a 72 99 164
a 99 72 164
a 72 100 664
a 100 72 664
a 73 74 147
a 74 73 147
a 73 75 481
a 75 73 481
a 73 76 153
a 76 73 153
a 73 77 703
a 77 73 703
a 73 78 470
a 78 73 470
a 73 79 592
a 79 73 592
a 73 80 550
a 80 73 550
a 73 81 789
a 81 73 789
a 73 82 838
a 82 73 838
a 73 84 769
a 84 73 769
a 73 85 846
a 85 73 846
a 73 86 238
a 86 73 238
a 73 87 120
a 87 73 120
a 73 88 103
a 88 73 103
a 73 89 769
a 89 73 769
a 73 90 519
a 90 73 519
a 73 91 607
a 91 73 607
a 73 92 469
a 92 73 469
a 73 93 586
a 93 73 586
a 73 94 356
a 94 73 356
a 73 95 579
a 95 73 579
a 73 96 836
a 96 73 836
a 73 97 295
a 97 73 295
a 73 98 826
a 98 73 826
a 73 99 996
a 99 73 996
a 73 100 957
a 100 73 957
a 74 76 597
a 76 74 597
a 74 77 560
a 77 74 560
a 74 78 203
a 78 74 203
a 74 79 768
a 79 74 768
a 74 81 318
a 81 74 318
a 74 82 800
a 82 74 800
a 74 83 803
a 83 74 803
a 74 86 362
a 86 74 362
a 74 88 768
a 88 74 768
a 74 89 591
a 89 74 591
a 74 91 894
a 91 74 894
a 74 93 150
a 93 74 150
a 74 94 999
a 94 74 999
a 74 95 986
a 95 74 986
a 74 96 205
a 96 74 205
a 74 97 966
a 97 74 966
a 74 98 918
a 98 74 918
a 75 76 722
a 76 75 722
a 75 77 756
a 77 75 756
a 75 78 118
a 78 75 118
a 75 79 1000
a 79 75 1000
a 75 80 642
a 80 75 642
a 75 81 141
a 81 75 141
a 75 82 146
a 82 75 146
a 75 83 583
a 83 75 583
a 75 84 167
a 84 75 167
a 75 86 750
a 86 75 750
a 75 87 966
a 87 75 966
a 75 88 190
a 88 75 190
a 75 89 520
a 89 75 520
a 75 90 852
a 90 75 852
a 75 91 241
a 91 75 241
a 75 92 432
a 92 75 432
a 75 94 565
a 94 75 565
a 75 95 633
a 95 75 633
a 75 96 139
a 96 75 139
a 75 97 186
a 97 75 186
a 75 98 754
a 98 75 754
a 75 100 564
a 100 75 564
a 76 77 107
a 77 76 107
a 76 78 481
a 78 76 481
a 76 79 736
a 79 76 736
a 76 80 454
a 80 76 454
a 76 81 845
a 81 76 845
a 76 82 952
a 82 76 952
a 76 84 556
a 84 76 556
a 76 85 859
a 85 76 859
a 76 86 977
a 86 76 977
a 76 87 150
a 87 76 150
a 76 88 804
a 88 76 804
a 76 89 564
a 89 76 564
a 76 90 740
a 90 76 740
a 76 91 209
a 91 76 209
a 76 92 348
a 92 76 348
a 76 93 929
a 93 76 929
a 76 94 636
a 94 76 636
a 76 95 170
a 95 76 170
a 76 96 552
a 96 76 552
a 76 97 636
a 97 76 636
a 76 98 783
a 98 76 783
a 76 99 258
a 99 76 258
a 76 100 427
a 100 76 427
a 77 78 118
a 78 77 118
a 77 80 613
a 80 77 613
a 77 81 883
a 81 77 883
a 77 84 285
a 84 77 285
a 77 85 172
a 85 77 172
a 77 86 799
a 86 77 799
a 77 87 789
a 87 77 789
a 77 88 725
a 88 77 725
a 77 89 723
a 89 77 723
a 77 90 692
a 90 77 692
a 77 91 534
a 91 77 534
a 77 92 868
a 92 77 868
a 77 93 775
a 93 77 775
a 77 94 106
a 94 77 106
a 77 95 466
a 95 77 466
a 77 96 541
a 96 77 541
a 77 98 678
a 98 77 678
a 77 99 945
a 99 77 945
a 78 79 710
a 79 78 710
a 78 80 311
a 80 78 311
a 78 81 188
a 81 78 188
a 78 82 412
a 82 78 412
a 78 83 796
a 83 78 796
a 78 84 709
a 84 78 709
a 78 85 525
a 85 78 525
a 78 86 827
a 86 78 827
a 78 87 178
a 87 78 178
a 78 88 756
a 88 78 756
a 78 89 280
a 89 78 280
a 78 90 114
a 90 78 114
a 78 91 192
a 91 78 192
a 78 92 902
a 92 78 902
a 78 93 265
a 93 78 265
a 78 94 545
a 94 78 545
a 78 95 333
a 95 78 333
a 78 96 763
a 96 78 763
a 78 97 277
a 97 78 277
a 78 98 138
a 98 78 138
a 78 99 440
a 99 78 440
a 78 100 406
a 100 78 406
a 79 80 197
a 80 79 197
a 79 84 213
a 84 79 213
a 79 85 344
a 85 79 344
a 79 88 232
a 88 79 232
a 79 89 187
a 89 79 187
a 79 90 935
a 90 79 935
a 79 91 377
a 91 79 377
a 79 92 170
a 92 79 170
a 79 93 378
a 93 79 378
a 79 94 966
a 94 79 966
a 79 95 694
a 95 79 694
a 79 96 466
a 96 79 466
a 79 97 649
a 97 79 649
a 79 98 229
a 98 79 229
a 79 99 695
a 99 79 695
a 79 100 553
a 100 79 553
a 80 81 999
a 81 80 999
a 80 83 365
a 83 80 365
a 80 84 590
a 84 80 590
a 80 86 719
a 86 80 719
a 80 87 969
a 87 80 969
a 80 88 561
a 88 80 561
a 80 89 680
a 89 80 680
a 80 90 694
a 90 80 694
a 80 91 998
a 91 80 998
a 80 92 339
a 92 80 339
a 80 93 711
a 93 80 711
a 80 94 995
a 94 80 995
a 80 95 436
a 95 80 436
a 80 96 216
a 96 80 216
a 80 97 326
a 97 80 326
a 80 98 892
a 98 80 892
a 80 99 864
a 99 80 864
a 80 100 246
a 100 80 246
a 81 83 558
a 83 81 558
a 81 84 187
a 84 81 187
a 81 85 926
a 85 81 926
a 81 86 526
a 86 81 526
a 81 88 475
a 88 81 475
a 81 89 734
a 89 81 734
a 81 91 462
a 91 81 462
a 81 92 713
a 92 81 713
a 81 93 542
a 93 81 542
a 81 94 808
a 94 81 808
a 81 95 391
a 95 81 391
a 81 96 598
a 96 81 598
a 81 97 352
a 97 81 352
a 81 98 145
a 98 81 145
a 81 99 675
a 99 81 675
a 81 100 930
a 100 81 930
a 82 83 572
a 83 82 572
a 82 84 707
a 84 82 707
a 82 85 924
a 85 82 924
a 82 86 320
a 86 82 320
a 82 87 320
a 87 82 320
a 82 88 308
a 88 82 308
a 82 89 470
a 89 82 470
a 82 90 205
a 90 82 205
a 82 91 632
a 91 82 632
a 82 92 809
a 92 82 809
a 82 93 645
a 93 82 645
a 82 94 238
a 94 82 238
a 82 95 152
a 95 82 152
a 82 96 601
a 96 82 601
a 82 97 883
a 97 82 883
a 82 98 939
a 98 82 939
a 82 99 670
a 99 82 670
a 82 100 758
a 100 82 758
a 83 84 592
a 84 83 592
a 83 85 705
a 85 83 705
a 83 86 253
a 86 83 253
a 83 87 687
a 87 83 687
a 83 88 903
a 88 83 903
a 83 89 606
a 89 83 606
a 83 90 851
a 90 83 851
a 83 91 750
a 91 83 750
a 83 93 126
a 93 83 126
a 83 94 776
a 94 83 776
a 83 95 717
a 95 83 717
a 83 96 740
a 96 83 740
a 83 98 340
a 98 83 340
a 83 99 630
a 99 83 630
a 83 100 411
a 100 83 411
a 84 85 134
a 85 84 134
a 84 86 197
a 86 84 197
a 84 88 245
a 88 84 245
a 84 89 151
a 89 84 151
a 84 90 161
a 90 84 161
a 84 91 241
a 91 84 241
a 84 93 958
a 93 84 958
a 84 95 718
a 95 84 718
a 84 96 922
a 96 84 922
a 84 97 639
a 97 84 639
a 84 98 213
a 98 84 213
a 84 99 341
a 99 84 341
a 84 100 726
a 100 84 726
a 85 86 237
a 86 85 237
a 85 87 314
a 87 85 314
a 85 88 465
a 88 85 465
a 85 89 975
a 89 85 975
a 85 90 279
a 90 85 279
a 85 92 451
a 92 85 451
a 85 93 196
a 93 85 196
a 85 94 554
a 94 85 554
a 85 95 826
a 95 85 826
a 85 96 315
a 96 85 315
a 85 97 189
a 97 85 189
a 85 98 571
a 98 85 571
a 85 99 349
a 99 85 349
a 85 100 222
a 100 85 222
a 86 87 650
a 87 86 650
a 86 88 662
a 88 86 662
a 86 89 124
a 89 86 124
a 86 90 916
a 90 86 916
a 86 91 346
a 91 86 346
a 86 92 352
a 92 86 352
a 86 93 262
a 93 86 262
a 86 94 673
a 94 86 673
a 86 95 349
a 95 86 349
a 86 96 570
a 96 86 570
a 86 97 704
a 97 86 704
a 86 98 687
a 98 86 687
a 86 99 238
a 99 86 238
a 86 100 874
a 100 86 874
a 87 88 853
a 88 87 853
a 87 89 992
a 89 87 992
a 87 90 674
a 90 87 674
a 87 91 837
a 91 87 837
a 87 92 810
a 92 87 810
a 87 93 699
a 93 87 699
a 87 94 470
a 94 87 470
a 87 95 150
a 95 87 150
a 87 96 409
a 96 87 409
a 87 97 389
a 97 87 389
a 87 98 417
a 98 87 417
a 87 99 137
a 99 87 137
a 87 100 785
a 100 87 785
a 88 89 890
a 89 88 890
a 88 90 973
a 90 88 973
a 88 91 918
a 91 88 918
a 88 93 620
a 93 88 620
a 88 94 757
a 94 88 757
a 88 95 553
a 95 88 553
a 88 96 779
a 96 88 779
a 88 97 766
a 97 88 766
a 88 98 1000
a 98 88 1000
a 88 99 653
a 99 88 653
a 88 100 667
a 100 88 667
a 89 90 761
a 90 89 761
a 89 91 145
a 91 89 145
a 89 92 275
a 92 89 275
a 89 93 775
a 93 89 775
a 89 94 671
a 94 89 671
a 89 95 641
a 95 89 641
a 89 96 226
a 96 89 226
a 89 97 866
a 97 89 866
a 89 98 211
a 98 89 211
a 89 99 544
a 99 89 544
a 89 100 753
a 100 89 753
a 90 91 507
a 91 90 507
a 90 92 799
a 92 90 799
a 90 93 854
a 93 90 854
a 90 94 444
a 94 90 444
a 90 95 164
a 95 90 164
a 90 96 531
a 96 90 531
a 90 97 624
a 97 90 624
a 90 99 539
a 99 90 539
a 90 100 532
a 100 90 532
a 91 92 864
a 92 91 864
a 91 93 681
a 93 91 681
a 91 94 478
a 94 91 478
a 91 95 536
a 95 91 536
a 91 96 635
a 96 91 635
a 91 97 479
a 97 91 479
a 91 98 193
a 98 91 193
a 91 100 354
a 100 91 354
a 92 93 823
a 93 92 823
a 92 94 552
a 94 92 552
a 92 95 311
a 95 92 311
a 92 96 195
a 96 92 195
a 92 97 281
a 97 92 281
a 92 98 191
a 98 92 191
a 92 99 506
a 99 92 506
a 92 100 649
a 100 92 649
a 93 94 778
a 94 93 778
a 93 96 577
a 96 93 577
a 93 97 828
a 97 93 828
a 93 98 653
a 98 93 653
a 93 99 285
a 99 93 285
a 93 100 129
a 100 93 129
a 94 95 708
a 95 94 708
a 94 96 366
a 96 94 366
a 94 97 511
a 97 94 511
a 94 98 262
a 98 94 262
a 94 99 338
a 99 94 338
a 94 100 750
a 100 94 750
a 95 96 714
a 96 95 714
a 95 97 614
a 97 95 614
a 95 98 452
a 98 95 452
a 95 99 396
a 99 95 396
a 95 100 575
a 100 95 575
a 96 97 992
a 97 96 992
a 96 98 571
a 98 96 571
a 96 99 475
a 99 96 475
a 96 100 964
a 100 96 964
a 97 98 344
a 98 97 344
a 97 99 349
a 99 97 349
a 97 100 706
a 100 97 706
a 98 99 321
a 99 98 321
a 98 100 763
a 100 98 763
a 99 100 823
a 100 99 823
